Metro Code,CSA Code,Metro Name,CSA Title,County Name,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
15680,548,"California-Lexington Park, MD","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",St. Mary's County,Maryland,24,37,Central
15700,480,"Cambridge, MD","Salisbury-Cambridge, MD-DE",Dorchester County,Maryland,24,19,Central
15740,198,"Cambridge, OH","Columbus-Marion-Zanesville, OH",Guernsey County,Ohio,39,59,Central
15780,,"Camden, AR",,Calhoun County,Arkansas,5,13,Outlying
15780,,"Camden, AR",,Ouachita County,Arkansas,5,103,Central
15820,,"Campbellsville, KY",,Green County,Kentucky,21,87,Outlying
15820,,"Campbellsville, KY",,Taylor County,Kentucky,21,217,Central
15860,444,"Cañon City, CO","Pueblo-Cañon City, CO",Fremont County,Colorado,8,43,Central
15940,184,"Canton-Massillon, OH","Cleveland-Akron-Canton, OH",Carroll County,Ohio,39,19,Outlying
15940,184,"Canton-Massillon, OH","Cleveland-Akron-Canton, OH",Stark County,Ohio,39,151,Central
15980,163,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers-Naples, FL",Lee County,Florida,12,71,Central
16020,164,"Cape Girardeau, MO-IL","Cape Girardeau-Sikeston, MO-IL",Alexander County,Illinois,17,3,Outlying
16020,164,"Cape Girardeau, MO-IL","Cape Girardeau-Sikeston, MO-IL",Bollinger County,Missouri,29,17,Outlying
16020,164,"Cape Girardeau, MO-IL","Cape Girardeau-Sikeston, MO-IL",Cape Girardeau County,Missouri,29,31,Central
16060,,"Carbondale-Marion, IL",,Jackson County,Illinois,17,77,Central
16060,,"Carbondale-Marion, IL",,Johnson County,Illinois,17,87,Outlying
16060,,"Carbondale-Marion, IL",,Williamson County,Illinois,17,199,Central
16100,,"Carlsbad-Artesia, NM",,Eddy County,New Mexico,35,15,Central
16140,,"Carroll, IA",,Carroll County,Iowa,19,27,Central
16180,456,"Carson City, NV","Reno-Carson City-Fernley, NV",Carson City,Nevada,32,510,Central
16220,,"Casper, WY",,Natrona County,Wyoming,56,25,Central
16260,,"Cedar City, UT",,Iron County,Utah,49,21,Central
16300,168,"Cedar Rapids, IA","Cedar Rapids-Iowa City, IA",Benton County,Iowa,19,11,Outlying
16300,168,"Cedar Rapids, IA","Cedar Rapids-Iowa City, IA",Jones County,Iowa,19,105,Outlying
16300,168,"Cedar Rapids, IA","Cedar Rapids-Iowa City, IA",Linn County,Iowa,19,113,Central
16340,122,"Cedartown, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Polk County,Georgia,13,233,Central
16380,338,"Celina, OH","Lima-Van Wert-Celina, OH",Mercer County,Ohio,39,107,Central
16420,,"Central City, KY",,Muhlenberg County,Kentucky,21,177,Central
16460,476,"Centralia, IL","St. Louis-St. Charles-Farmington, MO-IL",Marion County,Illinois,17,121,Central
16500,500,"Centralia, WA","Seattle-Tacoma, WA",Lewis County,Washington,53,41,Central
16540,548,"Chambersburg-Waynesboro, PA","Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Franklin County,Pennsylvania,42,55,Central
16580,,"Champaign-Urbana, IL",,Champaign County,Illinois,17,19,Central
16580,,"Champaign-Urbana, IL",,Piatt County,Illinois,17,147,Outlying
16620,170,"Charleston, WV","Charleston-Huntington-Ashland, WV-OH-KY",Boone County,West Virginia,54,5,Outlying
16620,170,"Charleston, WV","Charleston-Huntington-Ashland, WV-OH-KY",Clay County,West Virginia,54,15,Outlying
16620,170,"Charleston, WV","Charleston-Huntington-Ashland, WV-OH-KY",Jackson County,West Virginia,54,35,Outlying
16620,170,"Charleston, WV","Charleston-Huntington-Ashland, WV-OH-KY",Kanawha County,West Virginia,54,39,Central
16620,170,"Charleston, WV","Charleston-Huntington-Ashland, WV-OH-KY",Lincoln County,West Virginia,54,43,Outlying
16660,,"Charleston-Mattoon, IL",,Coles County,Illinois,17,29,Central
16660,,"Charleston-Mattoon, IL",,Cumberland County,Illinois,17,35,Outlying
16700,,"Charleston-North Charleston, SC",,Berkeley County,South Carolina,45,15,Central
16700,,"Charleston-North Charleston, SC",,Charleston County,South Carolina,45,19,Central
16700,,"Charleston-North Charleston, SC",,Dorchester County,South Carolina,45,35,Central
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Anson County,North Carolina,37,7,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Cabarrus County,North Carolina,37,25,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Gaston County,North Carolina,37,71,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Iredell County,North Carolina,37,97,Central
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Lincoln County,North Carolina,37,109,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Mecklenburg County,North Carolina,37,119,Central
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Rowan County,North Carolina,37,159,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Union County,North Carolina,37,179,Central
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Chester County,South Carolina,45,23,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",Lancaster County,South Carolina,45,57,Outlying
16740,172,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord, NC-SC",York County,South Carolina,45,91,Outlying
16820,,"Charlottesville, VA",,Albemarle County,Virginia,51,3,Central
16820,,"Charlottesville, VA",,Fluvanna County,Virginia,51,65,Outlying
16820,,"Charlottesville, VA",,Greene County,Virginia,51,79,Outlying
16820,,"Charlottesville, VA",,Nelson County,Virginia,51,125,Outlying
16820,,"Charlottesville, VA",,Charlottesville City,Virginia,51,540,Central
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Catoosa County,Georgia,13,47,Central
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Dade County,Georgia,13,83,Outlying
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Walker County,Georgia,13,295,Central
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Hamilton County,Tennessee,47,65,Central
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Marion County,Tennessee,47,115,Outlying
16860,174,"Chattanooga, TN-GA","Chattanooga-Cleveland-Dalton, TN-GA",Sequatchie County,Tennessee,47,153,Outlying
16940,,"Cheyenne, WY",,Laramie County,Wyoming,56,21,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Cook County,Illinois,17,31,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",DuPage County,Illinois,17,43,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Grundy County,Illinois,17,63,Outlying
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",McHenry County,Illinois,17,111,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Will County,Illinois,17,197,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",DeKalb County,Illinois,17,37,Outlying
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Kane County,Illinois,17,89,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Kendall County,Illinois,17,93,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Jasper County,Indiana,18,73,Outlying
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Lake County,Indiana,18,89,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Newton County,Indiana,18,111,Outlying
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Porter County,Indiana,18,127,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Lake County,Illinois,17,97,Central
16980,176,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville, IL-IN-WI",Kenosha County,Wisconsin,55,59,Outlying
17020,,"Chico, CA",,Butte County,California,6,7,Central
17060,198,"Chillicothe, OH","Columbus-Marion-Zanesville, OH",Ross County,Ohio,39,141,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Dearborn County,Indiana,18,29,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Franklin County,Indiana,18,47,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Ohio County,Indiana,18,115,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Union County,Indiana,18,161,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Boone County,Kentucky,21,15,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Bracken County,Kentucky,21,23,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Campbell County,Kentucky,21,37,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Gallatin County,Kentucky,21,77,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Grant County,Kentucky,21,81,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Kenton County,Kentucky,21,117,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Pendleton County,Kentucky,21,191,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Brown County,Ohio,39,15,Outlying
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Butler County,Ohio,39,17,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Clermont County,Ohio,39,25,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Hamilton County,Ohio,39,61,Central
17140,178,"Cincinnati, OH-KY-IN","Cincinnati-Wilmington-Maysville, OH-KY-IN",Warren County,Ohio,39,165,Central
17220,,"Clarksburg, WV",,Doddridge County,West Virginia,54,17,Outlying
17220,,"Clarksburg, WV",,Harrison County,West Virginia,54,33,Central
17220,,"Clarksburg, WV",,Taylor County,West Virginia,54,91,Outlying
17260,,"Clarksdale, MS",,Coahoma County,Mississippi,28,27,Central
17300,,"Clarksville, TN-KY",,Christian County,Kentucky,21,47,Outlying
17300,,"Clarksville, TN-KY",,Trigg County,Kentucky,21,221,Outlying
17300,,"Clarksville, TN-KY",,Montgomery County,Tennessee,47,125,Central
17300,,"Clarksville, TN-KY",,Stewart County,Tennessee,47,161,Outlying
17340,,"Clearlake, CA",,Lake County,California,6,33,Central
17380,185,"Cleveland, MS","Cleveland-Indianola, MS",Bolivar County,Mississippi,28,11,Central
17420,174,"Cleveland, TN","Chattanooga-Cleveland-Dalton, TN-GA",Bradley County,Tennessee,47,11,Central
17420,174,"Cleveland, TN","Chattanooga-Cleveland-Dalton, TN-GA",Polk County,Tennessee,47,139,Outlying
17460,184,"Cleveland-Elyria, OH","Cleveland-Akron-Canton, OH",Cuyahoga County,Ohio,39,35,Central
17460,184,"Cleveland-Elyria, OH","Cleveland-Akron-Canton, OH",Geauga County,Ohio,39,55,Central
17460,184,"Cleveland-Elyria, OH","Cleveland-Akron-Canton, OH",Lake County,Ohio,39,85,Central
17460,184,"Cleveland-Elyria, OH","Cleveland-Akron-Canton, OH",Lorain County,Ohio,39,93,Outlying
17460,184,"Cleveland-Elyria, OH","Cleveland-Akron-Canton, OH",Medina County,Ohio,39,103,Central
17500,163,"Clewiston, FL","Cape Coral-Fort Myers-Naples, FL",Hendry County,Florida,12,51,Central
17540,209,"Clinton, IA","Davenport-Moline, IA-IL",Clinton County,Iowa,19,45,Central
17580,188,"Clovis, NM","Clovis-Portales, NM",Curry County,New Mexico,35,9,Central
17620,434,"Coamo, PR","Ponce-Yauco-Coamo, PR",Coamo Municipio,Puerto Rico,72,43,Central
17640,490,"Coco, PR","San Juan-Bayamón, PR",Salinas Municipio,Puerto Rico,72,123,Central
17660,518,"Coeur d'Alene, ID","Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Kootenai County,Idaho,16,55,Central
17700,,"Coffeyville, KS",,Montgomery County,Kansas,20,125,Central
17740,310,"Coldwater, MI","Kalamazoo-Battle Creek-Portage, MI",Branch County,Michigan,26,23,Central
17780,,"College Station-Bryan, TX",,Brazos County,Texas,48,41,Central
17780,,"College Station-Bryan, TX",,Burleson County,Texas,48,51,Outlying
17780,,"College Station-Bryan, TX",,Robertson County,Texas,48,395,Outlying
17820,,"Colorado Springs, CO",,El Paso County,Colorado,8,41,Central
17820,,"Colorado Springs, CO",,Teller County,Colorado,8,119,Outlying
17860,190,"Columbia, MO","Columbia-Moberly-Mexico, MO",Boone County,Missouri,29,19,Central
17860,190,"Columbia, MO","Columbia-Moberly-Mexico, MO",Cooper County,Missouri,29,53,Outlying
17860,190,"Columbia, MO","Columbia-Moberly-Mexico, MO",Howard County,Missouri,29,89,Outlying
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Calhoun County,South Carolina,45,17,Outlying
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Fairfield County,South Carolina,45,39,Outlying
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Kershaw County,South Carolina,45,55,Outlying
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Lexington County,South Carolina,45,63,Central
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Richland County,South Carolina,45,79,Central
17900,192,"Columbia, SC","Columbia-Orangeburg-Newberry, SC",Saluda County,South Carolina,45,81,Outlying
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Russell County,Alabama,1,113,Central
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Chattahoochee County,Georgia,13,53,Central
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Harris County,Georgia,13,145,Outlying
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Marion County,Georgia,13,197,Outlying
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Muscogee County,Georgia,13,215,Central
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Stewart County,Georgia,13,259,Outlying
17980,194,"Columbus, GA-AL","Columbus-Auburn-Opelika, GA-AL",Talbot County,Georgia,13,263,Outlying
18020,294,"Columbus, IN","Indianapolis-Carmel-Muncie, IN",Bartholomew County,Indiana,18,5,Central
18060,200,"Columbus, MS","Columbus-West Point, MS",Lowndes County,Mississippi,28,87,Central
18100,,"Columbus, NE",,Platte County,Nebraska,31,141,Central
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Delaware County,Ohio,39,41,Central
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Fairfield County,Ohio,39,45,Central
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Franklin County,Ohio,39,49,Central
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Hocking County,Ohio,39,73,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Licking County,Ohio,39,89,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Madison County,Ohio,39,97,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Morrow County,Ohio,39,117,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Perry County,Ohio,39,127,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Pickaway County,Ohio,39,129,Outlying
18140,198,"Columbus, OH","Columbus-Marion-Zanesville, OH",Union County,Ohio,39,159,Outlying
18180,148,"Concord, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Merrimack County,New Hampshire,33,13,Central
18220,458,"Connersville, IN","Richmond-Connersville, IN",Fayette County,Indiana,18,41,Central
18260,,"Cookeville, TN",,Jackson County,Tennessee,47,87,Outlying
18260,,"Cookeville, TN",,Overton County,Tennessee,47,133,Outlying
18260,,"Cookeville, TN",,Putnam County,Tennessee,47,141,Central
18300,,"Coos Bay, OR",,Coos County,Oregon,41,11,Central
18380,,"Cordele, GA",,Crisp County,Georgia,13,81,Central
18420,539,"Corinth, MS","Tupelo-Corinth, MS",Alcorn County,Mississippi,28,3,Central
18460,122,"Cornelia, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Habersham County,Georgia,13,137,Central
18500,236,"Corning, NY","Elmira-Corning, NY",Steuben County,New York,36,101,Central
18580,204,"Corpus Christi, TX","Corpus Christi-Kingsville-Alice, TX",Nueces County,Texas,48,355,Central
18580,204,"Corpus Christi, TX","Corpus Christi-Kingsville-Alice, TX",San Patricio County,Texas,48,409,Central
18620,206,"Corsicana, TX","Dallas-Fort Worth, TX-OK",Navarro County,Texas,48,349,Central
18660,296,"Cortland, NY","Ithaca-Cortland, NY",Cortland County,New York,36,23,Central
18700,440,"Corvallis, OR","Portland-Vancouver-Salem, OR-WA",Benton County,Oregon,41,3,Central
18740,,"Coshocton, OH",,Coshocton County,Ohio,39,31,Central
18780,525,"Craig, CO","Steamboat Springs-Craig, CO",Moffat County,Colorado,8,81,Central
18820,294,"Crawfordsville, IN","Indianapolis-Carmel-Muncie, IN",Montgomery County,Indiana,18,107,Central
18860,,"Crescent City, CA",,Del Norte County,California,6,15,Central
18880,,"Crestview-Fort Walton Beach-Destin, FL",,Okaloosa County,Florida,12,91,Central
18880,,"Crestview-Fort Walton Beach-Destin, FL",,Walton County,Florida,12,131,Central
18900,,"Crossville, TN",,Cumberland County,Tennessee,47,35,Central
18980,142,"Cullman, AL","Birmingham-Hoover-Talladega, AL",Cullman County,Alabama,1,43,Central
19000,,"Cullowhee, NC",,Jackson County,North Carolina,37,99,Central
19000,,"Cullowhee, NC",,Swain County,North Carolina,37,173,Outlying
19060,,"Cumberland, MD-WV",,Allegany County,Maryland,24,1,Central
19060,,"Cumberland, MD-WV",,Mineral County,West Virginia,54,57,Outlying
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Collin County,Texas,48,85,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Dallas County,Texas,48,113,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Denton County,Texas,48,121,Outlying
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Ellis County,Texas,48,139,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Hunt County,Texas,48,231,Outlying
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Kaufman County,Texas,48,257,Outlying
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Rockwall County,Texas,48,397,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Johnson County,Texas,48,251,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Parker County,Texas,48,367,Outlying
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Tarrant County,Texas,48,439,Central
19100,206,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth, TX-OK",Wise County,Texas,48,497,Outlying
19140,174,"Dalton, GA","Chattanooga-Cleveland-Dalton, TN-GA",Murray County,Georgia,13,213,Central
19140,174,"Dalton, GA","Chattanooga-Cleveland-Dalton, TN-GA",Whitfield County,Georgia,13,313,Central
19180,,"Danville, IL",,Vermilion County,Illinois,17,183,Central
19220,,"Danville, KY",,Boyle County,Kentucky,21,21,Central
19220,,"Danville, KY",,Lincoln County,Kentucky,21,137,Outlying
19260,,"Danville, VA",,Pittsylvania County,Virginia,51,143,Central
19260,,"Danville, VA",,Danville City,Virginia,51,590,Central
19300,380,"Daphne-Fairhope-Foley, AL","Mobile-Daphne-Fairhope, AL",Baldwin County,Alabama,1,3,Central
19340,209,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline, IA-IL",Henry County,Illinois,17,73,Outlying
19340,209,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline, IA-IL",Mercer County,Illinois,17,131,Outlying
19340,209,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline, IA-IL",Rock Island County,Illinois,17,161,Central
19340,209,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline, IA-IL",Scott County,Iowa,19,163,Central
19420,174,"Dayton, TN","Chattanooga-Cleveland-Dalton, TN-GA",Rhea County,Tennessee,47,143,Central
19430,212,"Dayton-Kettering, OH","Dayton-Springfield-Kettering, OH",Greene County,Ohio,39,57,Central
19430,212,"Dayton-Kettering, OH","Dayton-Springfield-Kettering, OH",Miami County,Ohio,39,109,Central
19430,212,"Dayton-Kettering, OH","Dayton-Springfield-Kettering, OH",Montgomery County,Ohio,39,113,Central
19460,290,"Decatur, AL","Huntsville-Decatur, AL",Lawrence County,Alabama,1,79,Outlying
19460,290,"Decatur, AL","Huntsville-Decatur, AL",Morgan County,Alabama,1,103,Central
19500,,"Decatur, IL",,Macon County,Illinois,17,115,Central
19540,258,"Decatur, IN","Fort Wayne-Huntington-Auburn, IN",Adams County,Indiana,18,1,Central
19580,,"Defiance, OH",,Defiance County,Ohio,39,39,Central
19620,,"Del Rio, TX",,Val Verde County,Texas,48,465,Central
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL","Orlando-Lakeland-Deltona, FL",Flagler County,Florida,12,35,Central
19660,422,"Deltona-Daytona Beach-Ormond Beach, FL","Orlando-Lakeland-Deltona, FL",Volusia County,Florida,12,127,Central
19700,,"Deming, NM",,Luna County,New Mexico,35,29,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Adams County,Colorado,8,1,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Arapahoe County,Colorado,8,5,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Broomfield County,Colorado,8,14,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Clear Creek County,Colorado,8,19,Outlying
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Denver County,Colorado,8,31,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Douglas County,Colorado,8,35,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Elbert County,Colorado,8,39,Outlying
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Gilpin County,Colorado,8,47,Outlying
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Jefferson County,Colorado,8,59,Central
19740,216,"Denver-Aurora-Lakewood, CO","Denver-Aurora, CO",Park County,Colorado,8,93,Outlying
19760,217,"DeRidder, LA","DeRidder-Fort Polk South, LA",Beauregard Parish,Louisiana,22,11,Central
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Dallas County,Iowa,19,49,Central
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Guthrie County,Iowa,19,77,Outlying
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Jasper County,Iowa,19,99,Outlying
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Madison County,Iowa,19,121,Outlying
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Polk County,Iowa,19,153,Central
19780,218,"Des Moines-West Des Moines, IA","Des Moines-Ames-West Des Moines, IA",Warren County,Iowa,19,181,Outlying
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",Wayne County,Michigan,26,163,Central
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",Lapeer County,Michigan,26,87,Outlying
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",Livingston County,Michigan,26,93,Outlying
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",Macomb County,Michigan,26,99,Central
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",Oakland County,Michigan,26,125,Central
19820,220,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Ann Arbor, MI",St. Clair County,Michigan,26,147,Outlying
19860,,"Dickinson, ND",,Billings County,North Dakota,38,7,Outlying
19860,,"Dickinson, ND",,Stark County,North Dakota,38,89,Central
19940,221,"Dixon, IL","Dixon-Sterling, IL",Lee County,Illinois,17,103,Central
19980,,"Dodge City, KS",,Ford County,Kansas,20,57,Central
20020,222,"Dothan, AL","Dothan-Ozark, AL",Geneva County,Alabama,1,61,Outlying
20020,222,"Dothan, AL","Dothan-Ozark, AL",Henry County,Alabama,1,67,Outlying
20020,222,"Dothan, AL","Dothan-Ozark, AL",Houston County,Alabama,1,69,Central
20060,,"Douglas, GA",,Atkinson County,Georgia,13,3,Outlying
20060,,"Douglas, GA",,Coffee County,Georgia,13,69,Central
20100,428,"Dover, DE","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Kent County,Delaware,10,1,Central
20140,,"Dublin, GA",,Johnson County,Georgia,13,167,Outlying
20140,,"Dublin, GA",,Laurens County,Georgia,13,175,Central
20140,,"Dublin, GA",,Treutlen County,Georgia,13,283,Outlying
20180,524,"DuBois, PA","State College-DuBois, PA",Clearfield County,Pennsylvania,42,33,Central
20220,,"Dubuque, IA",,Dubuque County,Iowa,19,61,Central
20260,,"Duluth, MN-WI",,Carlton County,Minnesota,27,17,Outlying
20260,,"Duluth, MN-WI",,Lake County,Minnesota,27,75,Outlying
20260,,"Duluth, MN-WI",,St. Louis County,Minnesota,27,137,Central
20260,,"Duluth, MN-WI",,Douglas County,Wisconsin,55,31,Central
20300,,"Dumas, TX",,Moore County,Texas,48,341,Central
20340,,"Duncan, OK",,Stephens County,Oklahoma,40,137,Central
20420,,"Durango, CO",,La Plata County,Colorado,8,67,Central
20460,206,"Durant, OK","Dallas-Fort Worth, TX-OK",Bryan County,Oklahoma,40,13,Central
20500,450,"Durham-Chapel Hill, NC","Raleigh-Durham-Cary, NC",Chatham County,North Carolina,37,37,Central
20500,450,"Durham-Chapel Hill, NC","Raleigh-Durham-Cary, NC",Durham County,North Carolina,37,63,Central
20500,450,"Durham-Chapel Hill, NC","Raleigh-Durham-Cary, NC",Granville County,North Carolina,37,77,Outlying
20500,450,"Durham-Chapel Hill, NC","Raleigh-Durham-Cary, NC",Orange County,North Carolina,37,135,Central
20500,450,"Durham-Chapel Hill, NC","Raleigh-Durham-Cary, NC",Person County,North Carolina,37,145,Outlying
